study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Macha2014b	normal	12.0	EMP50	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	NA	10800.0	NA	NA	NA	22.6	NA	NA	nmol/l*hr	NA
Macha2014b	normal	12.0	EMP50	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	1370.0	NA	NA	NA	33.9	NA	NA	nmol/l	NA
Macha2014b	normal	12.0	EMP50	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	2.0	1.0	4.0	NA	NA	NA	hr	NA
Macha2014b	normal	12.0	EMP50	thalf	empagliflozin	plasma	HPLC MS/MS	24.0	hr	19.9	NA	NA	NA	43.1	NA	NA	hr	NA
Macha2014b	normal	12.0	EMP50	recovery	empagliflozin	plasma	HPLC MS/MS	96.0	hr	16.6	NA	NA	NA	26.5	NA	NA	percent	NA
Macha2014b	normal	12.0	EMP50	clearance_renal	empagliflozin	plasma	HPLC MS/MS	24.0	hr	28.7	NA	NA	NA	30.3	NA	NA	ml/min	NA
Macha2014b	mild	8.0	EMP50	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	NA	13800.0	NA	NA	NA	38.6	NA	NA	nmol/l*hr	NA
Macha2014b	mild	8.0	EMP50	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	1430.0	NA	NA	NA	36.8	NA	NA	nmol/l	NA
Macha2014b	mild	8.0	EMP50	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	1.5	0.7	4.0	NA	NA	NA	hr	NA
Macha2014b	mild	8.0	EMP50	thalf	empagliflozin	plasma	HPLC MS/MS	24.0	hr	18.1	NA	NA	NA	25.9	NA	NA	hr	NA
Macha2014b	mild	8.0	EMP50	recovery	empagliflozin	plasma	HPLC MS/MS	96.0	hr	15.2	NA	NA	NA	20.6	NA	NA	percent	NA
Macha2014b	mild	8.0	EMP50	clearance_renal	empagliflozin	plasma	HPLC MS/MS	24.0	hr	23.7	NA	NA	NA	48.0	NA	NA	ml/min	NA
Macha2014b	moderate	8.0	EMP50	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	NA	16100.0	NA	NA	NA	26.2	NA	NA	nmol/l*hr	NA
Macha2014b	moderate	8.0	EMP50	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	1660.0	NA	NA	NA	26.4	NA	NA	nmol/l	NA
Macha2014b	moderate	8.0	EMP50	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	2.0	0.7	2.5	NA	NA	NA	hr	NA
Macha2014b	moderate	8.0	EMP50	thalf	empagliflozin	plasma	HPLC MS/MS	NA	hr	17.1	NA	NA	NA	45.9	NA	NA	hr	NA
Macha2014b	moderate	8.0	EMP50	recovery	empagliflozin	plasma	HPLC MS/MS	96.0	hr	16.7	NA	NA	NA	35.0	NA	NA	percent	NA
Macha2014b	moderate	8.0	EMP50	clearance_renal	empagliflozin	plasma	HPLC MS/MS	24.0	hr	19.9	NA	NA	NA	36.8	NA	NA	ml/min	NA
Macha2014b	severe	8.0	EMP50	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	NA	19000.0	NA	NA	NA	27.1	NA	NA	nmol/l*hr	NA
Macha2014b	severe	8.0	EMP50	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	1970.0	NA	NA	NA	22.1	NA	NA	nmol/l	NA
Macha2014b	severe	8.0	EMP50	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	1.5	0.7	2.5	NA	NA	NA	hr	NA
Macha2014b	severe	8.0	EMP50	thalf	empagliflozin	plasma	HPLC MS/MS	NA	hr	17.7	NA	NA	NA	67.4	NA	NA	hr	NA
Macha2014b	severe	8.0	EMP50	recovery	empagliflozin	plasma	HPLC MS/MS	96.0	hr	20.3	NA	NA	NA	23.5	NA	NA	percent	NA
Macha2014b	severe	8.0	EMP50	clearance_renal	empagliflozin	plasma	HPLC MS/MS	24.0	hr	21.3	NA	NA	NA	37.1	NA	NA	ml/min	NA
