study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Macha2014b	all	36.0	NA	species	36.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	all	36.0	NA	healthy 	12.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	all	36.0	NA	healthy 	24.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	all	36.0	NA	ethnicity	36.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	all	36.0	NA	sex	17.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	all	36.0	NA	sex	19.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	all	36.0	NA	age	36.0	NA	NA	NA	55.5	NA	NA	33.0	71.0	yr	NA
Macha2014b	all	36.0	NA	weight	36.0	NA	NA	NA	75.0	NA	NA	50.0	102.0	kg	NA
Macha2014b	all	36.0	NA	bmi	36.0	NA	NA	NA	27.5	NA	NA	18.0	34.0	kg/m^2	NA
Macha2014b	all	36.0	NA	disease	3.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	all	36.0	NA	clearance	36.0	creatinine	NA	NA	NA	NA	NA	40.0	NA	ml/min	NA
Macha2014b	all	36.0	NA	overnight fast	36.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	normal	12.0	all	sex	4.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	normal	12.0	all	sex	8.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	normal	12.0	all	age	12.0	NA	NA	NA	57.0	NA	NA	33.0	67.0	yr	NA
Macha2014b	normal	12.0	all	weight	12.0	NA	NA	NA	75.0	NA	NA	50.0	102.0	kg	NA
Macha2014b	normal	12.0	all	bmi	12.0	NA	NA	NA	27.2	NA	NA	19.1	29.3	kg/m^2	NA
Macha2014b	normal	12.0	all	healthy	12.0	NA	Y	NA	0.0	NA	NA	NA	NA	NA	NA
Macha2014b	mild	8.0	all	sex	4.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	mild	8.0	all	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	mild	8.0	all	age	8.0	NA	NA	NA	56.0	NA	NA	47.0	70.0	yr	NA
Macha2014b	mild	8.0	all	weight	8.0	NA	NA	NA	82.5	NA	NA	64.0	100.0	kg	NA
Macha2014b	mild	8.0	all	bmi	8.0	NA	NA	NA	29.4	NA	NA	20.0	33.7	kg/m^2	NA
Macha2014b	mild	8.0	all	healthy	8.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	mild	8.0	all	disease	1.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	mild	8.0	all	disease	8.0	NA	liver disease	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	mild	8.0	all	child-pugh score	8.0	NA	child-pugh class A	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	mild	8.0	all	child-pugh score numeric	8.0	NA	NA	NA	NA	NA	NA	5.0	6.0	dimensionless	NA
Macha2014b	moderate	8.0	all	sex	5.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	moderate	8.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	moderate	8.0	all	age	8.0	NA	NA	NA	53.4	NA	NA	37.0	60.0	yr	NA
Macha2014b	moderate	8.0	all	weight	8.0	NA	NA	NA	75.5	NA	NA	57.0	98.0	kg	NA
Macha2014b	moderate	8.0	all	bmi	8.0	NA	NA	NA	26.1	NA	NA	21.7	33.9	kg/m^2	NA
Macha2014b	moderate	8.0	all	healthy	8.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	moderate	8.0	all	disease	1.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	moderate	8.0	all	disease	8.0	NA	liver disease	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	moderate	8.0	all	child-pugh score	8.0	NA	child-pugh class B	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	moderate	8.0	all	child-pugh score numeric	8.0	NA	NA	NA	NA	NA	NA	7.0	9.0	dimensionless	NA
Macha2014b	severe	8.0	all	sex	4.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	severe	8.0	all	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	severe	8.0	all	age	8.0	NA	NA	NA	53.0	NA	NA	37.0	71.0	yr	NA
Macha2014b	severe	8.0	all	weight	8.0	NA	NA	NA	70.5	NA	NA	55.0	81.0	kg	NA
Macha2014b	severe	8.0	all	bmi	8.0	NA	NA	NA	25.0	NA	NA	20.4	32.0	kg/m^2	NA
Macha2014b	severe	8.0	all	healthy	8.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	severe	8.0	all	disease	1.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	severe	8.0	all	disease	8.0	NA	liver disease	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	severe	8.0	all	child-pugh score	8.0	NA	child-pugh class C	NA	NA	NA	NA	NA	NA	NA	NA
Macha2014b	severe	8.0	all	child-pugh score numeric	8.0	NA	NA	NA	NA	NA	NA	10.0	15.0	dimensionless	NA
