study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
ElDash2021	all	16.0	NA	species	16.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
ElDash2021	all	16.0	NA	healthy 	16.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
ElDash2021	all	16.0	NA	ethnicity	16.0	NA	egyptian	NA	NA	NA	NA	NA	NA	NA	NA
ElDash2021	all	16.0	NA	sex	16.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
ElDash2021	all	16.0	NA	smoking	16.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
ElDash2021	all	16.0	NA	blood pressure (categorical)	16.0	NA	normal	NA	NA	NA	NA	NA	NA	NA	NA
ElDash2021	all	16.0	NA	heart rate (categorical)	16.0	NA	normal	NA	NA	NA	NA	NA	NA	NA	NA
ElDash2021	all	16.0	NA	age	16.0	NA	NA	NA	26.0	NA	NA	18.0	55.0	yr	NA
ElDash2021	all	16.0	NA	bmi	16.0	NA	NA	NA	24.285	NA	NA	20.0	30.0	kg/m^2	NA
ElDash2021	evening	16.0	all	age	16.0	NA	NA	30.5	NA	12.4	NA	NA	NA	yr	phase 1
ElDash2021	evening	16.0	all	weight	16.0	NA	NA	74.5	NA	10.4	NA	NA	NA	kg	phase 1
ElDash2021	evening	16.0	all	bmi	16.0	NA	NA	24.9	NA	3.1	NA	NA	NA	kg/m^2	phase 1
ElDash2021	evening	16.0	all	blood pressure systolic	16.0	NA	NA	114.5	NA	5.0	NA	NA	NA	mmHg	phase 1
ElDash2021	evening	16.0	all	blood pressure diastolic	16.0	NA	NA	74.0	NA	5.0	NA	NA	NA	mmHg	phase 1
ElDash2021	evening	16.0	all	concentration	16.0	glucose	NA	84.4	NA	10.19	NA	NA	NA	mg/dl	phase 1
ElDash2021	evening	16.0	all	concentration	16.0	triglyceride	NA	118.5	NA	33.25	NA	NA	NA	mg/dl	phase 1
ElDash2021	evening	16.0	all	concentration	16.0	hdl	NA	49.375	NA	9.07	NA	NA	NA	mg/dl	phase 1
ElDash2021	evening	16.0	all	concentration	16.0	ldl	NA	71.6125	NA	20.6	NA	NA	NA	mg/dl	phase 1
ElDash2021	evening	16.0	all	circadian status (time of day)	16.0	NA	evening	NA	NA	NA	NA	NA	NA	NA	phase 1
ElDash2021	morning	16.0	all	age	16.0	NA	NA	30.5	NA	12.4	NA	NA	NA	yr	phase 2
ElDash2021	morning	16.0	all	weight	16.0	NA	NA	74.5	NA	10.4	NA	NA	NA	kg	phase 2
ElDash2021	morning	16.0	all	bmi	16.0	NA	NA	24.9	NA	3.1	NA	NA	NA	kg/m^2	phase 2
ElDash2021	morning	16.0	all	blood pressure systolic	16.0	NA	NA	111.5	NA	3.5	NA	NA	NA	mmHg	phase 2
ElDash2021	morning	16.0	all	blood pressure diastolic	16.0	NA	NA	71.9	NA	4.0	NA	NA	NA	mmHg	phase 2
ElDash2021	morning	16.0	all	concentration	16.0	glucose	NA	84.4	NA	10.19	NA	NA	NA	mg/dl	phase 2
ElDash2021	morning	16.0	all	concentration	16.0	triglyceride	NA	118.5	NA	33.25	NA	NA	NA	mg/dl	phase 2
ElDash2021	morning	16.0	all	concentration	16.0	hdl	NA	49.375	NA	9.07	NA	NA	NA	mg/dl	phase 2
ElDash2021	morning	16.0	all	concentration	16.0	ldl	NA	71.6125	NA	20.6	NA	NA	NA	mg/dl	phase 2
ElDash2021	morning	16.0	all	circadian status (time of day)	16.0	NA	morning	NA	NA	NA	NA	NA	NA	NA	phase 2
