study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	0.0	hr	NA	NA	NA	NA	NA	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	0.33	hr	NA	195.047975280533	299.707269474711	104.65929419417799	37.00264831945056	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	0.67	hr	NA	840.380549682875	941.55147178403	101.17092210115504	35.76932253831134	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	3.0	hr	NA	1157.80614734103	1157.62725646446	0.17889087656999436	0.06324747595752434	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	4.0	hr	NA	983.224914620263	1063.38429012847	80.15937550820695	28.340618998765994	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	6.0	hr	NA	606.277443486745	857.423971377459	251.14652789071397	88.79370647149011	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	8.0	hr	NA	428.207838672954	550.317124735729	122.10928606277497	43.172152110418075	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	10.0	hr	NA	330.395186209139	448.99170596845	118.59651975931098	41.930201673466584	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	12.0	hr	NA	239.54301512441	333.729061636038	94.186046511628	33.299796090761866	nmol/l	NA
Macha2014f	NA	normal	8.0	EMP50	concentration	empagliflozin	plasma	HPLC MS/MS	empagliflozin_normal	16.0	hr	NA	173.133842901284	267.311758009432	94.17791510814803	33.29692120549124	nmol/l	NA
