study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Heise2013	all	48.0	NA	species	48.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	all	48.0	NA	ethnicity	47.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	all	48.0	NA	ethnicity	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	all	48.0	NA	sex	39.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	all	48.0	NA	sex	9.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	all	48.0	NA	healthy	48.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	all	48.0	NA	disease	48.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	Placebo	12.0	all	sex	10.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	Placebo	12.0	all	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	Placebo	12.0	all	ethnicity	12.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	Placebo	12.0	all	age	12.0	NA	NA	59.0	NA	NA	NA	51.0	67.0	year	NA
Heise2013	Placebo	12.0	all	weight	12.0	NA	NA	100.6	NA	NA	NA	69.5	118.4	kg	NA
Heise2013	Placebo	12.0	all	bmi	12.0	NA	NA	32.9	NA	NA	NA	24.3	38.7	kg/m^2	NA
Heise2013	Placebo	12.0	all	concentration	12.0	glucose	NA	156.9	NA	24.1	NA	NA	NA	mg/dl	FPG
Heise2013	Placebo	12.0	all	clearance	12.0	creatinine	NA	103.8	NA	25.6	NA	NA	NA	ml/min	NA
Heise2013	Placebo	12.0	all	disease	7.0	NA	hypertension	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	Placebo	12.0	all	disease	1.0	NA	hypercholesterolemia	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP2.5	9.0	all	sex	7.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP2.5	9.0	all	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP2.5	9.0	all	ethnicity	9.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP2.5	9.0	all	age	9.0	NA	NA	57.0	NA	NA	NA	37.0	67.0	year	NA
Heise2013	EMP2.5	9.0	all	weight	9.0	NA	NA	100.1	NA	NA	NA	84.2	112.9	kg	NA
Heise2013	EMP2.5	9.0	all	bmi	9.0	NA	NA	31.9	NA	NA	NA	28.8	34.3	kg/m^2	NA
Heise2013	EMP2.5	9.0	all	concentration	9.0	glucose	NA	144.1	NA	38.7	NA	NA	NA	mg/dl	FPG
Heise2013	EMP2.5	9.0	all	clearance	9.0	creatinine	NA	125.3	NA	38.3	NA	NA	NA	ml/min	NA
Heise2013	EMP2.5	9.0	all	disease	3.0	NA	hypertension	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP2.5	9.0	all	disease	2.0	NA	hypercholesterolemia	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP10	9.0	all	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP10	9.0	all	sex	1.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP10	9.0	all	ethnicity	9.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP10	9.0	all	age	9.0	NA	NA	57.0	NA	NA	NA	33.0	66.0	year	NA
Heise2013	EMP10	9.0	all	weight	9.0	NA	NA	101.7	NA	NA	NA	71.5	122.8	kg	NA
Heise2013	EMP10	9.0	all	bmi	9.0	NA	NA	30.3	NA	NA	NA	25.3	39.2	kg/m^2	NA
Heise2013	EMP10	9.0	all	concentration	9.0	glucose	NA	150.1	NA	32.1	NA	NA	NA	mg/dl	FPG
Heise2013	EMP10	9.0	all	clearance	9.0	creatinine	NA	78.0	NA	24.3	NA	NA	NA	ml/min	NA
Heise2013	EMP10	9.0	all	disease	4.0	NA	hypertension	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP10	9.0	all	disease	1.0	NA	hypercholesterolemia	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP25	9.0	all	sex	7.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP25	9.0	all	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP25	9.0	all	ethnicity	9.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP25	9.0	all	age	9.0	NA	NA	58.0	NA	NA	NA	40.0	68.0	year	NA
Heise2013	EMP25	9.0	all	weight	9.0	NA	NA	91.1	NA	NA	NA	67.2	121.4	kg	NA
Heise2013	EMP25	9.0	all	bmi	9.0	NA	NA	31.5	NA	NA	NA	26.3	36.3	kg/m^2	NA
Heise2013	EMP25	9.0	all	concentration	9.0	glucose	NA	142.2	NA	24.3	NA	NA	NA	mg/dl	FPG
Heise2013	EMP25	9.0	all	clearance	9.0	creatinine	NA	146.8	NA	20.6	NA	NA	NA	ml/min	NA
Heise2013	EMP25	9.0	all	disease	4.0	NA	hypertension	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP100	9.0	all	sex	7.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP100	9.0	all	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP100	9.0	all	ethnicity	8.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP100	9.0	all	ethnicity	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Heise2013	EMP100	9.0	all	age	9.0	NA	NA	61.0	NA	NA	NA	50.0	68.0	year	NA
Heise2013	EMP100	9.0	all	weight	9.0	NA	NA	85.4	NA	NA	NA	71.2	100.1	kg	NA
Heise2013	EMP100	9.0	all	bmi	9.0	NA	NA	27.6	NA	NA	NA	23.9	32.0	kg/m^2	NA
